"Volcano.Number","Volcano.Name","Eruption.Number","Eruption.Category","Area.of.Activity","VEI","VEI.Modifier","Start.Year.Modifier","Start.Year","Start.Year.Uncertainty","Start.Month","Start.Day.Modifier","Start.Day","Start.Day.Uncertainty","Evidence.Method..dating.","End.Year.Modifier","End.Year","End.Year.Uncertainty","End.Month","End.Day.Modifier","End.Day","End.Day.Uncertainty","Country"
263340,"Raung",16162,"Confirmed Eruption","NULL","2","NULL","NULL",2002,"NULL","6","<","16","15","Observations: Reported","NULL","2002","NULL","8",">","25","NULL","Indonesia"
263340,"Raung",16115,"Confirmed Eruption","NULL","NULL","NULL","NULL",1881,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263340,"Raung",16117,"Confirmed Eruption","NULL","2","NULL","NULL",1890,"NULL","7","NULL","0","NULL","Observations: Reported","NULL","1890","NULL","9","NULL","15","2","Indonesia"
263340,"Raung",16150,"Confirmed Eruption","NULL","2","NULL","NULL",1991,"NULL","9","NULL","10","NULL","Observations: Reported","NULL","1991","NULL","11","?","12","NULL","Indonesia"
263340,"Raung",15918,"Confirmed Eruption","NULL","NULL","NULL","NULL",1849,"NULL","12","NULL","1","30","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263340,"Raung",16149,"Confirmed Eruption","NULL","2","NULL","NULL",1990,"NULL","1","<","16","NULL","Observations: Reported","NULL","1990","NULL","12",">","16","15","Indonesia"
263340,"Raung",16137,"Confirmed Eruption","NULL","2","?","NULL",1955,"NULL","1","NULL","18","NULL","Observations: Reported","NULL","1955","NULL","1","NULL","18","NULL","Indonesia"
263350,"Ijen",16172,"Confirmed Eruption","Kawah Ijen","1","NULL","NULL",1952,"NULL","4","NULL","22","NULL","Observations: Reported","NULL","1952","NULL","4","NULL","24","1","Indonesia"
263350,"Ijen",16171,"Confirmed Eruption","Kawah Ijen","2","NULL","NULL",1936,"NULL","11","NULL","5","NULL","Observations: Reported","NULL","1936","NULL","11","NULL","25","NULL","Indonesia"
263350,"Ijen",16169,"Confirmed Eruption","Kawah Ijen","2","NULL","NULL",1817,"NULL","1","NULL","15","NULL","Observations: Reported","NULL","1817","NULL","2","?","18","NULL","Indonesia"
263350,"Ijen",16167,"Confirmed Eruption","Kawah Ijen","NULL","NULL","NULL",-640,"50","0","NULL","0","NULL","Isotopic: 14C (uncalibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263350,"Ijen",16173,"Confirmed Eruption","Kawah Ijen","1","NULL","NULL",1993,"NULL","7","NULL","3","NULL","Observations: Reported","NULL","1993","NULL","8","NULL","1","NULL","Indonesia"
263350,"Ijen",16174,"Confirmed Eruption","Kawah Ijen","1","NULL","NULL",1994,"NULL","2","NULL","3","NULL","Observations: Reported","NULL","1994","NULL","2","NULL","3","NULL","Indonesia"
263350,"Ijen",16175,"Confirmed Eruption","Kawah Ijen","1","?","NULL",1999,"NULL","6","NULL","28","NULL","Observations: Reported","NULL","1999","NULL","6","NULL","28","NULL","Indonesia"
263350,"Ijen",16168,"Confirmed Eruption","Kawah Ijen","2","NULL","NULL",1796,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263350,"Ijen",16170,"Confirmed Eruption","Kawah Ijen","1","NULL","NULL",1917,"NULL","2","NULL","25","NULL","Observations: Reported","NULL","1917","NULL","3","NULL","14","NULL","Indonesia"
264010,"Batur",16197,"Confirmed Eruption","SW flank (Batur III)","2","NULL","NULL",1968,"NULL","1","NULL","23","NULL","Observations: Reported","NULL","1968","NULL","2","NULL","15","NULL","Indonesia"
264010,"Batur",16195,"Confirmed Eruption","SW flank (near Batur III)","1","NULL","NULL",1965,"NULL","8","NULL","18","NULL","Observations: Reported","NULL","1965","NULL","12","NULL","16","15","Indonesia"
264010,"Batur",16191,"Confirmed Eruption","Batur II","2","NULL","NULL",1924,"NULL","3","NULL","0","NULL","Observations: Reported","NULL","1924","NULL","3","?","0","NULL","Indonesia"
264010,"Batur",16187,"Confirmed Eruption","Batur I, Batur II, Batur III","2","NULL","NULL",1905,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264010,"Batur",16196,"Confirmed Eruption","SW flank (west of 1965 vent)","1","NULL","NULL",1966,"NULL","4","NULL","28","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264010,"Batur",16184,"Confirmed Eruption","SE flank of Batur I","2","NULL","NULL",1888,"NULL","5","NULL","30","NULL","Observations: Reported","NULL","1888","NULL","5","NULL","31","NULL","Indonesia"
264010,"Batur",16186,"Confirmed Eruption","West caldera floor (Gunung Anti)","2","NULL","NULL",1904,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264010,"Batur",16190,"Confirmed Eruption","Batur II","2","NULL","NULL",1923,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264010,"Batur",16179,"Confirmed Eruption","Batur I","2","NULL","NULL",1804,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264010,"Batur",16189,"Confirmed Eruption","NULL","2","NULL","NULL",1922,"NULL","8","NULL","30","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264010,"Batur",16183,"Confirmed Eruption","Batur I","1","?","NULL",1854,"NULL","4","NULL","28","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264010,"Batur",16193,"Confirmed Eruption","SW flank below Batur III","2","NULL","NULL",1926,"NULL","8","NULL","2","NULL","Observations: Reported","NULL","1926","NULL","9","NULL","21","NULL","Indonesia"
264010,"Batur",16185,"Confirmed Eruption","Batur I","2","NULL","NULL",1897,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264010,"Batur",16206,"Confirmed Eruption","NULL","1","NULL","NULL",1999,"NULL","3","NULL","15","NULL","Observations: Reported","NULL","2000","NULL","6","?","16","15","Indonesia"
264010,"Batur",16182,"Confirmed Eruption","NULL","2","NULL","NULL",1849,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264010,"Batur",16180,"Confirmed Eruption","Batur I","2","NULL","NULL",1821,"NULL","3","NULL","16","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264010,"Batur",16188,"Confirmed Eruption","SW flank (Batur II)","2","NULL","NULL",1921,"NULL","1","NULL","29","NULL","Observations: Reported","NULL","1921","NULL","4","NULL","17","NULL","Indonesia"
264010,"Batur",16205,"Confirmed Eruption","NULL","1","NULL","NULL",1998,"NULL","7","NULL","4","3","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264010,"Batur",16199,"Confirmed Eruption","NULL","1","NULL","NULL",1971,"NULL","3","NULL","11","NULL","Observations: Reported","NULL","1971","NULL","8",">","25","NULL","Indonesia"
264010,"Batur",16198,"Confirmed Eruption","SW flank (1963 vent)","1","NULL","NULL",1970,"NULL","1","NULL","5","4","Observations: Reported","NULL","1970","NULL","1","NULL","15","NULL","Indonesia"
264010,"Batur",16202,"Confirmed Eruption","Batur III","2","NULL","NULL",1974,"NULL","3","NULL","12","NULL","Observations: Reported","NULL","1974","NULL","4","NULL","16","15","Indonesia"
264010,"Batur",16194,"Confirmed Eruption","SW, W flanks (near Batur III, Butus)","2","NULL","NULL",1963,"NULL","9","NULL","5","NULL","Observations: Reported","NULL","1964","NULL","5","NULL","10","NULL","Indonesia"
264010,"Batur",16200,"Confirmed Eruption","Batur III","2","NULL","NULL",1972,"NULL","1","NULL","19","NULL","Observations: Reported","NULL","1972","NULL","3","NULL","16","15","Indonesia"
264010,"Batur",16192,"Confirmed Eruption","Batur II","2","NULL","NULL",1925,"NULL","1","NULL","5","4","Observations: Reported","NULL","1925","NULL","1","NULL","5","4","Indonesia"
264010,"Batur",16204,"Confirmed Eruption","Batur III","1","NULL","NULL",1994,"NULL","8","NULL","7","NULL","Observations: Reported","NULL","1994","NULL","8",">","14","NULL","Indonesia"
264020,"Agung",22626,"Confirmed Eruption","NULL","1","NULL","NULL",2022,"NULL","4","NULL","3","NULL","Observations: Reported","NULL","2022","NULL","5","NULL","27","NULL","Indonesia"
264020,"Agung",16210,"Confirmed Eruption","NULL","5","NULL","NULL",1963,"NULL","2","NULL","18","NULL","Observations: Reported","NULL","1964","NULL","1","NULL","27","NULL","Indonesia"
264020,"Agung",22241,"Confirmed Eruption","Summit crater","3","NULL","NULL",2017,"NULL","11","NULL","21","NULL","Observations: Reported","NULL","2019","NULL","6","NULL","13","NULL","Indonesia"
264020,"Agung",16207,"Confirmed Eruption","NULL","2","NULL","NULL",1808,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264020,"Agung",16209,"Confirmed Eruption","NULL","5","NULL","NULL",1843,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264030,"Rinjani",16226,"Confirmed Eruption","Summit and NE flank of Barujari","2","NULL","NULL",2004,"NULL","10","NULL","1","NULL","Observations: Reported","NULL","2004","NULL","10",">","5","NULL","Indonesia"
264030,"Rinjani",16224,"Confirmed Eruption","Gunung Barujari","3","?","NULL",1994,"NULL","6","NULL","3","NULL","Observations: Reported","NULL","1994","NULL","11","NULL","21","NULL","Indonesia"
264030,"Rinjani",16212,"Confirmed Eruption","Gunung Barujari","2","NULL","NULL",1884,"NULL","8","NULL","8","NULL","Observations: Reported","NULL","1884","NULL","8","NULL","10","1","Indonesia"
264030,"Rinjani",22104,"Confirmed Eruption","Barujari crater","2","NULL","NULL",2015,"NULL","10","NULL","25","NULL","Observations: Reported","NULL","2015","NULL","12","NULL","24","NULL","Indonesia"
264030,"Rinjani",16217,"Confirmed Eruption","Gunung Barujari (Segara Munjar)","2","NULL","NULL",1915,"NULL","11","NULL","4","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264030,"Rinjani",16223,"Confirmed Eruption","East side of Barujari (2250 m)","1","NULL","NULL",1966,"NULL","3","NULL","28","NULL","Observations: Reported","NULL","1966","NULL","8","NULL","8","NULL","Indonesia"
264030,"Rinjani",16222,"Confirmed Eruption","Gunung Barujari","0","NULL","NULL",1965,"NULL","9","NULL","16","15","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264030,"Rinjani",16213,"Confirmed Eruption","Gunung Barujari","2","NULL","NULL",1900,"NULL","11","NULL","30","NULL","Observations: Reported","NULL","1900","NULL","12","NULL","2","NULL","Indonesia"
264030,"Rinjani",16215,"Confirmed Eruption","Gunung Barujari","1","?","NULL",1906,"NULL","4","NULL","29","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264030,"Rinjani",16211,"Confirmed Eruption","Gunung Barujari","2","NULL","NULL",1846,"NULL","9","NULL","10","NULL","Observations: Reported","NULL","1846","NULL","9","NULL","12","NULL","Indonesia"
264030,"Rinjani",16227,"Confirmed Eruption","NE flank of Gunung Barujari","2","NULL","NULL",2009,"NULL","5","NULL","2","NULL","Observations: Reported","NULL","2010","NULL","5","NULL","23","NULL","Indonesia"
264030,"Rinjani",22149,"Confirmed Eruption","Barujari Crater","2","NULL","NULL",2016,"NULL","8","NULL","1","NULL","Observations: Reported","NULL","2016","NULL","9","NULL","27","NULL","Indonesia"
264030,"Rinjani",16220,"Confirmed Eruption","NW flank of Gunung Barujari","0","NULL","NULL",1949,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","1950","NULL","7","NULL","2","182","Indonesia"
264030,"Rinjani",16219,"Confirmed Eruption","NW flank of Barujari (Rombongan)","2","NULL","NULL",1944,"NULL","12","NULL","25","NULL","Observations: Reported","NULL","1945","NULL","1","?","1","NULL","Indonesia"
264030,"Rinjani",20843,"Confirmed Eruption","Samalas","7","?","NULL",1257,"NULL","7","NULL","1","90","Sidereal: Ice Core","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264030,"Rinjani",20844,"Confirmed Eruption","NULL","NULL","NULL","?",-600,"NULL","NULL","NULL","NULL","NULL","Isotopic: 14C (uncalibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264030,"Rinjani",16221,"Confirmed Eruption","Gunung Barujari","0","?","NULL",1953,"NULL","10","NULL","15","45","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264030,"Rinjani",16214,"Confirmed Eruption","Gunung Barujari","2","NULL","NULL",1901,"NULL","6","NULL","1","NULL","Observations: Reported","NULL","1901","NULL","6","NULL","2","NULL","Indonesia"
264030,"Rinjani",16216,"Confirmed Eruption","Gunung Barujari","2","NULL","NULL",1909,"NULL","11","NULL","30","NULL","Observations: Reported","NULL","1909","NULL","12","NULL","2","NULL","Indonesia"
264040,"Tambora",16228,"Confirmed Eruption","NULL","NULL","NULL","NULL",-3910,"200","0","NULL","0","NULL","Isotopic: 14C (uncalibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264040,"Tambora",16234,"Confirmed Eruption","NE part of caldera floor","0","NULL","NULL",1967,"20","7","NULL","2","182","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264040,"Tambora",16231,"Confirmed Eruption","NULL","7","NULL","NULL",1812,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","1815","NULL","7","?","15","NULL","Indonesia"
264040,"Tambora",16233,"Confirmed Eruption","SW part of caldera (Doro Afi Toi)","2","NULL","NULL",1880,"30","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264040,"Tambora",16232,"Confirmed Eruption","NULL","2","NULL","NULL",1819,"NULL","8","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264040,"Tambora",16230,"Confirmed Eruption","NULL","NULL","NULL","NULL",740,"150","0","NULL","0","NULL","Isotopic: 14C (uncalibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264040,"Tambora",16229,"Confirmed Eruption","NULL","NULL","NULL","?",-3050,"NULL","0","NULL","0","NULL","Isotopic: 14C (uncalibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264050,"Sangeang Api",16248,"Confirmed Eruption","NULL","1","?","NULL",1958,"NULL","7","NULL","2","182","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264050,"Sangeang Api",16241,"Confirmed Eruption","NULL","2","NULL","NULL",1927,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264050,"Sangeang Api",16245,"Confirmed Eruption","NULL","1","NULL","NULL",1955,"NULL","7","NULL","2","182","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264050,"Sangeang Api",16242,"Confirmed Eruption","Doro Api","3","NULL","NULL",1953,"NULL","3","NULL","19","NULL","Observations: Reported","NULL","1953","NULL","5",">","15","NULL","Indonesia"
264050,"Sangeang Api",16236,"Confirmed Eruption","NULL","2","NULL","NULL",1715,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264050,"Sangeang Api",16243,"Confirmed Eruption","NULL","2","NULL","NULL",1954,"NULL","4","NULL","26","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264050,"Sangeang Api",16249,"Confirmed Eruption","Doro Api","2","NULL","NULL",1964,"NULL","1","NULL","29","NULL","Observations: Reported","NULL","1965","NULL","12","NULL","1","30","Indonesia"
264050,"Sangeang Api",16250,"Confirmed Eruption","NULL","2","NULL","NULL",1966,"NULL","2","NULL","28","NULL","Observations: Reported","NULL","1966","NULL","11","NULL","16","15","Indonesia"
264050,"Sangeang Api",16238,"Confirmed Eruption","NULL","2","NULL","NULL",1860,"NULL","9","NULL","11","NULL","Observations: Reported","NULL","1860","NULL","10","NULL","0","NULL","Indonesia"
264050,"Sangeang Api",20911,"Confirmed Eruption","Summit crater and east flank","3","NULL","NULL",2014,"NULL","5","NULL","30","NULL","Observations: Reported","NULL","2015","NULL","11","NULL","5","NULL","Indonesia"
264050,"Sangeang Api",16240,"Confirmed Eruption","NULL","2","NULL","NULL",1912,"NULL","4","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264050,"Sangeang Api",16244,"Confirmed Eruption","NULL","2","NULL","NULL",1954,"NULL","11","NULL","4","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264050,"Sangeang Api",16247,"Confirmed Eruption","NULL","1","NULL","NULL",1957,"NULL","7","NULL","2","182","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264050,"Sangeang Api",16246,"Confirmed Eruption","NULL","1","NULL","NULL",1956,"NULL","12","NULL","16","15","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264050,"Sangeang Api",16252,"Confirmed Eruption","NULL","2","?","NULL",1997,"NULL","7","NULL","2","182","Observations: Reported","NULL","1999","NULL","7","NULL","2","182","Indonesia"
264050,"Sangeang Api",22434,"Confirmed Eruption","NULL","2","NULL","NULL",2022,"NULL","2","NULL","17","NULL","Observations: Reported","NULL","2022","NULL","2","NULL","17","NULL","Indonesia"
264050,"Sangeang Api",16237,"Confirmed Eruption","NULL","2","NULL","NULL",1821,"NULL","3","NULL","23","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264050,"Sangeang Api",22228,"Confirmed Eruption","Summit crater, Doro Api cone","2","NULL","NULL",2017,"NULL","2","NULL","25","NULL","Observations: Reported","NULL","2020","NULL","6","NULL","10","NULL","Indonesia"
264050,"Sangeang Api",16239,"Confirmed Eruption","Doro Api","2","NULL","NULL",1911,"NULL","2","NULL","13","NULL","Observations: Reported","NULL","1911","NULL","3","NULL","2","NULL","Indonesia"
264050,"Sangeang Api",16251,"Confirmed Eruption","Doro Api","3","NULL","NULL",1985,"NULL","7","NULL","30","NULL","Observations: Reported","NULL","1988","NULL","2","NULL","16","15","Indonesia"
264071,"Ranakah",16255,"Confirmed Eruption","Anak Ranakah","1","NULL","NULL",1991,"NULL","3","<","16","15","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264071,"Ranakah",16254,"Confirmed Eruption","Anak Ranakah","3","NULL","NULL",1987,"NULL","12","NULL","28","NULL","Observations: Reported","NULL","1989","NULL","4",">","16","15","Indonesia"
264080,"Inierie",16256,"Confirmed Eruption","NE side (Wolo Bobo)","NULL","NULL","?",-8050,"NULL","0","NULL","0","NULL","Isotopic: 14C (uncalibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264090,"Inielika",16258,"Confirmed Eruption","Summit crater complex","2","NULL","NULL",2001,"NULL","1","NULL","11","NULL","Observations: Reported","NULL","2001","NULL","3","?","16","15","Indonesia"
264090,"Inielika",16257,"Confirmed Eruption","NULL","2","NULL","NULL",1905,"NULL","11","NULL","0","NULL","Observations: Reported","NULL","1905","NULL","11","NULL","0","NULL","Indonesia"
264100,"Ebulobo",16157,"Confirmed Eruption","NULL","2","NULL","NULL",1830,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264100,"Ebulobo",16158,"Confirmed Eruption","NULL","2","NULL","NULL",1888,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264100,"Ebulobo",13702,"Confirmed Eruption","NULL","NULL","NULL","NULL",1938,"NULL","5","NULL","0","NULL","Observations: Reported","NULL","1938","NULL","6","NULL","0","NULL","Indonesia"
264100,"Ebulobo",16159,"Confirmed Eruption","NULL","2","NULL","NULL",1910,"NULL","4","NULL","10","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264100,"Ebulobo",13703,"Confirmed Eruption","NULL","0","?","NULL",1941,"NULL","8","NULL","23","8","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264100,"Ebulobo",13704,"Confirmed Eruption","NULL","2","?","NULL",1969,"NULL","2","NULL","27","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264100,"Ebulobo",16160,"Confirmed Eruption","NULL","2","NULL","NULL",1924,"NULL","11","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264110,"Iya",13707,"Confirmed Eruption","NULL","2","NULL","NULL",1844,"NULL","5","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264110,"Iya",15524,"Confirmed Eruption","NULL","2","?","NULL",1953,"NULL","9","NULL","4","NULL","Observations: Reported","NULL","1953","NULL","9","NULL","5","NULL","Indonesia"
264110,"Iya",13706,"Confirmed Eruption","NULL","3","^","?",1671,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264110,"Iya",16259,"Confirmed Eruption","Crater II (upper SW flank)","3","NULL","NULL",1969,"NULL","1","NULL","27","NULL","Observations: Reported","NULL","1969","NULL","1","NULL","30","NULL","Indonesia"
264110,"Iya",13708,"Confirmed Eruption","NULL","2","NULL","NULL",1867,"NULL","1","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264110,"Iya",13715,"Confirmed Eruption","NULL","2","NULL","NULL",1882,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264110,"Iya",13714,"Confirmed Eruption","NULL","2","NULL","NULL",1871,"NULL","9","NULL","1","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264110,"Iya",16177,"Confirmed Eruption","NULL","2","NULL","NULL",1868,"NULL","5","NULL","4","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264140,"Kelimutu",16261,"Confirmed Eruption","NULL","2","NULL","NULL",1865,"5","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264140,"Kelimutu",16263,"Confirmed Eruption","Tiwu Nua Muri","1","NULL","NULL",1968,"NULL","6","NULL","3","NULL","Observations: Reported","NULL","1968","NULL","7","NULL","29","NULL","Indonesia"
264140,"Kelimutu",16262,"Confirmed Eruption","NULL","2","NULL","NULL",1938,"NULL","5","NULL","0","NULL","Observations: Reported","NULL","1938","NULL","6","NULL","0","NULL","Indonesia"
264150,"Paluweh",16272,"Confirmed Eruption","Rokatenda (west side of lava dome)","1","NULL","NULL",1985,"NULL","2","NULL","3","NULL","Observations: Reported","NULL","1985","NULL","2","NULL","3","NULL","Indonesia"
264150,"Paluweh",16268,"Confirmed Eruption","Rokatenda","3","NULL","NULL",1972,"NULL","10","NULL","22","NULL","Observations: Reported","NULL","1973","NULL","1","NULL","16","NULL","Indonesia"
264150,"Paluweh",20806,"Confirmed Eruption","Rokatenda","3","NULL","NULL",2012,"NULL","10","NULL","8","NULL","Observations: Reported","NULL","2013","NULL","10","NULL","31","7","Indonesia"
264150,"Paluweh",16270,"Confirmed Eruption","Rokatenda","2","NULL","NULL",1980,"NULL","11","NULL","5","NULL","Observations: Reported","NULL","1981","NULL","9","NULL","16","15","Indonesia"
264150,"Paluweh",16267,"Confirmed Eruption","Rokatenda (1928 crater)","2","NULL","NULL",1963,"NULL","12","NULL","31","NULL","Observations: Reported","NULL","1966","NULL","3","NULL","16","NULL","Indonesia"
264150,"Paluweh",16264,"Confirmed Eruption","NULL","3","NULL","NULL",1650,"50","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264150,"Paluweh",16266,"Confirmed Eruption","Rokatenda","3","NULL","NULL",1928,"NULL","8","NULL","4","NULL","Observations: Reported","NULL","1928","NULL","9","NULL","25","NULL","Indonesia"
264150,"Paluweh",16269,"Confirmed Eruption","NULL","2","NULL","NULL",1973,"NULL","10","NULL","27","NULL","Observations: Reported","NULL","1973","NULL","10","NULL","28","NULL","Indonesia"
264150,"Paluweh",16271,"Confirmed Eruption","Rokatenda (west side of lava dome)","2","NULL","NULL",1984,"NULL","5","NULL","9","NULL","Observations: Reported","NULL","1984","NULL","5","NULL","21","NULL","Indonesia"
264160,"Egon",16277,"Confirmed Eruption","Summit and southern flank","1","NULL","NULL",2005,"NULL","2","NULL","6","NULL","Observations: Reported","NULL","2005","NULL","2","NULL","27","NULL","Indonesia"
264160,"Egon",16278,"Confirmed Eruption","NULL","2","NULL","NULL",2008,"NULL","4","NULL","15","NULL","Observations: Reported","NULL","2008","NULL","4","?","28","NULL","Indonesia"
264160,"Egon",16275,"Confirmed Eruption","NULL","1","NULL","NULL",2004,"NULL","1","NULL","29","NULL","Observations: Reported","NULL","2004","NULL","2","?","5","NULL","Indonesia"
264160,"Egon",16276,"Confirmed Eruption","NULL","2","NULL","NULL",2004,"NULL","7","NULL","3","NULL","Observations: Reported","NULL","2004","NULL","9","?","16","NULL","Indonesia"
264180,"Lewotobi",16283,"Confirmed Eruption","Lewotobi Lakilaki","2","NULL","NULL",1868,"NULL","7","<","13","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264180,"Lewotobi",16292,"Confirmed Eruption","Lewetobi Perempuan","2","NULL","NULL",1935,"NULL","12","NULL","0","NULL","Observations: Reported","NULL","1935","NULL","12",">","25","NULL","Indonesia"
264180,"Lewotobi",16284,"Confirmed Eruption","Lewotobi Lakilaki","2","NULL","NULL",1868,"NULL","12","NULL","15","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
264180,"Lewotobi",16293,"Confirmed Eruption","Lewotobi Lakilaki","2","NULL","NULL",1939,"NULL","12","NULL","17","NULL","Observations: Reported","NULL","1940","NULL","4","NULL","21","NULL","Indonesia"
264180,"Lewotobi",16304,"Confirmed Eruption","Lewotobi Lakilaki","2","NULL","NULL",2003,"NULL","5","NULL","30","NULL","Observations: Reported","NULL","2003","NULL","9",">","1","NULL","Indonesia"
264180,"Lewotobi",16297,"Confirmed Eruption","Lewotabi Lakilaki","1","NULL","NULL",1990,"NULL","1","NULL","28","NULL","Observations: Reported","NULL","1990","NULL","6","NULL","16","15","Indonesia"
264180,"Lewotobi",16291,"Confirmed Eruption","Lewotobi Lakilaki","3","NULL","NULL",1932,"NULL","5","NULL","23","NULL","Observations: Reported","NULL","1933","NULL","12","NULL","26","5","Indonesia"
264180,"Lewotobi",16294,"Confirmed Eruption","Lewotobi Lakilaki","2","NULL","NULL",1968,"NULL","11","NULL","28","NULL","Observations: Reported","NULL","1969","NULL","2","NULL","2","NULL","Indonesia"
264180,"Lewotobi",16296,"Confirmed Eruption","Lewotobi Lakilaki","2","NULL","NULL",1971,"NULL","1","NULL","16","15","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
